gene_name,gene_length,gene_type,gene_chr
Zfp286,36885.0,protein_coding,chr11
Pcdhb18,5040.0,,
Dnpep,10094.0,protein_coding,chr1
Mrpl20,7097.0,protein_coding,chr4
Ndufb6,8830.0,,
Rps6,2752.0,protein_coding,chr4
Cutc,15642.0,,
Bend3,36565.0,protein_coding,chr10
Zbtb34,25216.0,protein_coding,chr2
Mettl23,10985.0,protein_coding,chr11
Irak1bp1,18147.0,protein_coding,chr9
Adat1,25394.0,protein_coding,chr8
Wdfy1,73881.0,protein_coding,chr1
D10Wsu102e,128284.0,,
4933408B17Rik,17622.0,,
Gm10785,26744.0,,
Unc5c,369708.0,protein_coding,chr3
Nbeal2,29372.0,protein_coding,chr9
Alg12,14074.0,,
Mbtps1,50579.0,,
Stk35,31770.0,protein_coding,chr2
Pfas,22763.0,protein_coding,chr11
Gm20319,41056.0,,
Traf6,23240.0,,
Nprl2,3480.0,protein_coding,chr9
Pkia,78697.0,protein_coding,chr3
Mzf1,12461.0,protein_coding,chr7
Maf,24852.0,protein_coding,chr8
Ebna1bp2,6977.0,protein_coding,chr4
3110039M20Rik,17708.0,protein_coding,chr12
Wdr44,112974.0,,
Nup210,103761.0,protein_coding,chr6
Efcab7,83590.0,,
Tagln3,13378.0,,
Lamtor2,3255.0,,
Commd4,3296.0,,
Golph3l,30313.0,protein_coding,chr3
B3glct,84369.0,protein_coding,chr5
Tomm20,15177.0,protein_coding,chr8
Cbfa2t2,102875.0,protein_coding,chr2
Zgpat,18700.0,protein_coding,chr2
Zbtb7c,328386.0,protein_coding,chr18
Haus6,33200.0,protein_coding,chr4
Fbxo45,17046.0,,
Umps,12256.0,protein_coding,chr16
Socs4,19171.0,,
Tmem86b,3382.0,,
Pld2,18046.0,protein_coding,chr11
Zdhhc9,36909.0,protein_coding,chrX
2610037D02Rik,149676.0,,
Hmbs,7889.0,protein_coding,chr9
4930578M01Rik,13098.0,,
Slc25a27,25323.0,,
Cacng2,128280.0,protein_coding,chr15
Apopt1,41792.0,protein_coding,chr12
Slc38a2,12338.0,protein_coding,chr15
Rab3b,64261.0,protein_coding,chr4
Phtf1os,4045.0,,
Etohd2,5910.0,,
Higd1a,9799.0,protein_coding,chr9
Tab1,28580.0,protein_coding,chr15
Pstpip2,92965.0,protein_coding,chr18
Dgat2,29061.0,protein_coding,chr7
Dnajc25,30511.0,protein_coding,chr4
Dap,50027.0,,
Rpl7a,2554.0,,
Trmu,18082.0,,
Kifc3,102984.0,protein_coding,chr8
Ldhd,6589.0,protein_coding,chr8
Ralyl,710632.0,protein_coding,chr3
2510009E07Rik,45620.0,protein_coding,chr16
Kcnk3,37101.0,protein_coding,chr5
Ppib,6401.0,,
Zfp141,32354.0,protein_coding,chr7
B4galt6,61805.0,protein_coding,chr18
Erich6,20907.0,,
Galnt1,81474.0,,
Sod2,33217.0,protein_coding,chr17
Pank3,21801.0,protein_coding,chr11
Glt8d2,40217.0,protein_coding,chr10
Amigo1,5951.0,protein_coding,chr3
Gpr22,7080.0,protein_coding,chr12
Ermp1,40201.0,protein_coding,chr19
Pinx1,59495.0,protein_coding,chr14
Prss36,14087.0,protein_coding,chr7
Jmy,69707.0,protein_coding,chr13
Gm10649,295395.0,processed_transcript,chr8
Paqr8,49044.0,protein_coding,chr1
Oaz2,22299.0,protein_coding,chr9
Rap2a,28750.0,protein_coding,chr14
Ddx49,9623.0,protein_coding,chr8
Foxred2,16200.0,protein_coding,chr15
Vps45,58634.0,,
1500015A07Rik,9527.0,,
Map4k4,125397.0,protein_coding,chr1
Ccnc,32221.0,protein_coding,chr4
Saraf,16246.0,,
Snph,42044.0,protein_coding,chr2
Stag2,127868.0,protein_coding,chrX
Igflr1,2535.0,protein_coding,chr7
Tmem106c,6075.0,protein_coding,chr15
Neu1,4700.0,protein_coding,chr17
Aplf,43769.0,,
Mitf,214297.0,protein_coding,chr6
4930565N06Rik,16670.0,,
Osbp2,160172.0,protein_coding,chr11
Rasl10b,11902.0,protein_coding,chr11
Wdr82,20211.0,protein_coding,chr9
4933400F21Rik,33379.0,,
Trappc11,43355.0,,
Kif9,48221.0,,
Rspo2,150032.0,protein_coding,chr15
Tstd2,23948.0,protein_coding,chr4
Trp53bp2,53260.0,protein_coding,chr1
Gm26713,248155.0,,
Cited2,2456.0,protein_coding,chr10
Timm23,21736.0,,
2010315B03Rik,20892.0,,
Cep128,385917.0,protein_coding,chr12
Fancc,212235.0,protein_coding,chr13
Frmd6,76720.0,protein_coding,chr12
Gt(ROSA)26Sor,9905.0,,
Prpf31,12501.0,protein_coding,chr7
Zfp518a,23242.0,,
Ovgp1,13712.0,,
Map1a,21232.0,protein_coding,chr2
Anks6,41758.0,protein_coding,chr4
Impg2,69443.0,,
Zfp763,16539.0,protein_coding,chr17
Fam217b,9904.0,,
Vps26a,31570.0,,
Lrwd1,13302.0,,
Macrod2,1997657.0,protein_coding,chr2
Pygo2,4914.0,,
Traf5,95354.0,protein_coding,chr1
Ndufa5,9347.0,protein_coding,chr6
Fam118a,33882.0,protein_coding,chr15
Atad5,46394.0,protein_coding,chr11
Paqr9,8366.0,protein_coding,chr9
Zcrb1,12237.0,,
Arhgef10l,151527.0,protein_coding,chr4
Ikbip,19667.0,,
Spag7,5645.0,protein_coding,chr11
Rsph3b,44269.0,protein_coding,chr17
Zfp1,27610.0,protein_coding,chr8
Pantr1,104060.0,lincRNA,chr1
Zfp35,15744.0,,
Tmem160,2715.0,,
Eif2ak3,60730.0,protein_coding,chr6
Ldlr,26436.0,protein_coding,chr9
Rtn4ip1,55394.0,,
Vipr1,30238.0,protein_coding,chr9
Fam92a,18606.0,protein_coding,chr4
Rttn,159226.0,protein_coding,chr18
Fn3k,15578.0,,
Sp1,30261.0,,
Nr4a3,41294.0,protein_coding,chr4
Nop14,21612.0,,
Galt,3467.0,,
Col5a1,153089.0,protein_coding,chr2
A930007I19Rik,58409.0,lincRNA,chr19
Gpkow,13131.0,,
Tmem127,13199.0,,
Chchd2,6314.0,,
Ddx1,32240.0,,
Asb6,7236.0,protein_coding,chr2
Sv2c,177983.0,protein_coding,chr13
Dner,326382.0,protein_coding,chr1
Pms2,24004.0,,
Cyb5r4,55760.0,protein_coding,chr9
Yrdc,4563.0,protein_coding,chr4
B3galnt2,44634.0,protein_coding,chr13
Rheb,39801.0,protein_coding,chr5
Psma5,23048.0,,
Adh5,12406.0,,
Bap1,8494.0,,
Ano10,118549.0,protein_coding,chr9
Med4,8824.0,,
Hmgxb3,45773.0,,
Fam114a2,35624.0,,
Snrpe,6420.0,,
Ccdc120,19191.0,,
Ap2s1,10884.0,protein_coding,chr7
Usp22,23270.0,protein_coding,chr11
Catsperd,36313.0,protein_coding,chr17
9330175M20Rik,115393.0,antisense,chr1
Ttyh3,28453.0,protein_coding,chr5
Mboat2,133518.0,protein_coding,chr12
Htra2,4007.0,,
Zc3h18,40751.0,protein_coding,chr8
Slc30a6,28613.0,,
Tha1,5529.0,protein_coding,chr11
Klhl12,35487.0,,
Prdx1,15278.0,protein_coding,chr4
Hnrnpul2,14133.0,,
U2af1l4,2064.0,protein_coding,chr7
Ier3ip1,11595.0,,
Pik3r4,44679.0,,
Bmpr1a,92607.0,,
Ubap1,41529.0,protein_coding,chr4
Zdhhc4,12767.0,protein_coding,chr5
Gm17231,56430.0,protein_coding,chr9
Ankrd39,9938.0,protein_coding,chr1
Atg12,11436.0,protein_coding,chr18
Matn4,15767.0,protein_coding,chr2
A430005L14Rik,4688.0,protein_coding,chr4
Fkbp5,118433.0,protein_coding,chr17
Osgin2,16767.0,,
Gtpbp8,9595.0,,
Pcdhb14,8694.0,,
Cdk11b,25084.0,protein_coding,chr4
Itgav,82519.0,protein_coding,chr2
Wbp1l,58305.0,protein_coding,chr19
Bmpr1b,332289.0,protein_coding,chr3
Ift43,79918.0,protein_coding,chr12
Tmod3,61950.0,,
Mcm4,13503.0,,
Zfp612,12995.0,protein_coding,chr8
Gm14305,13485.0,,
Fam117a,44854.0,protein_coding,chr11
Ykt6,12087.0,,
Zfp131,25702.0,protein_coding,chr13
Gm20646,49866.0,sense_overlapping,chr1
Slc15a2,34785.0,,
Sowaha,3701.0,protein_coding,chr11
Dnajc8,18192.0,protein_coding,chr4
Etaa1,15119.0,protein_coding,chr11
Cd164,11634.0,,
Blmh,62570.0,protein_coding,chr11
Xpa,40964.0,,
Efna5,277133.0,protein_coding,chr17
Casd1,42516.0,protein_coding,chr6
Uap1,33019.0,,
Med12,23435.0,protein_coding,chrX
Ndufb5,14576.0,protein_coding,chr3
Fads2,38981.0,,
Gm12353,45679.0,,
C1qbp,5190.0,,
Flrt1,13728.0,,
Gm11973,18110.0,,
Cdyl,214230.0,protein_coding,chr13
Gm10501,4889.0,antisense,chr17
Ndufs4,100463.0,protein_coding,chr13
H2-Ke6,2027.0,protein_coding,chr17
Atrip,16191.0,protein_coding,chr9
Fam210a,40146.0,protein_coding,chr18
Txnrd2,52689.0,protein_coding,chr16
Fam184b,109909.0,protein_coding,chr5
Gm9866,109683.0,,
Nab1,43385.0,protein_coding,chr1
Tnfrsf23,20063.0,,
Ei24,18234.0,protein_coding,chr9
Hpca,10466.0,protein_coding,chr4
Cyp4x1,27958.0,protein_coding,chr4
Tmem151b,7725.0,protein_coding,chr17
Alg8,20579.0,protein_coding,chr7
Vcan,87197.0,protein_coding,chr13
Ppt2,11848.0,protein_coding,chr17
Pla2g12a,17219.0,,
Etfb,13717.0,protein_coding,chr7
Adck2,14896.0,,
Wnt7b,47036.0,protein_coding,chr15
Jph3,64653.0,protein_coding,chr8
Rnf6,12363.0,,
Irak2,56559.0,protein_coding,chr6
Ubqln2,3343.0,protein_coding,chrX
9330151L19Rik,2656.0,,
2310011J03Rik,2283.0,,
Galnt3,42228.0,protein_coding,chr2
Bcap31,29997.0,,
Lemd1,67796.0,protein_coding,chr1
Map3k14,47710.0,protein_coding,chr11
Polr2d,7542.0,protein_coding,chr18
Vmp1,99971.0,protein_coding,chr11
Zfp637,4776.0,,
Ndufb11,2293.0,protein_coding,chrX
Sike1,12751.0,,
Cdk2ap1,17665.0,protein_coding,chr5
Ncam2,426131.0,protein_coding,chr16
Crtac1,163498.0,protein_coding,chr19
Golga7,15728.0,,
Cul4a,42319.0,,
Supt16,37002.0,,
Snrpf,6677.0,,
Tbc1d7,19761.0,protein_coding,chr13
Ptpn21,60664.0,protein_coding,chr12
Gm4876,106823.0,antisense,chr6
Plekhb2,29604.0,protein_coding,chr1
Zfp362,32957.0,protein_coding,chr4
Tmem184c,14716.0,,
Gm10563,30995.0,protein_coding,chr4
Surf4,13888.0,,
Reep5,29185.0,,
Itfg2,15487.0,protein_coding,chr6
Pcgf3,45744.0,,
Abcd4,15949.0,protein_coding,chr12
Eif1ax,17750.0,,
Sat1,3317.0,,
Alkbh1,18177.0,,
Frmpd3,93204.0,,
Pigm,7553.0,,
Ttc39b,103955.0,protein_coding,chr4
Eny2,10214.0,protein_coding,chr15
Cdc42ep3,21364.0,,
Rbmxl1,3629.0,,
Znhit1,5857.0,protein_coding,chr5
Ralbp1,37380.0,,
Pde5a,130427.0,protein_coding,chr3
Atp5j2,8364.0,,
Elk4,25005.0,,
Psen2,36434.0,protein_coding,chr1
Siah3,73726.0,protein_coding,chr14
Tmem169,18735.0,,
Gm26981,3908.0,,
Snx21,7993.0,protein_coding,chr2
Pou2f1,137524.0,protein_coding,chr1
Ormdl3,6112.0,protein_coding,chr11
Nr2c1,49188.0,,
Pygo1,26536.0,,
Tmem246,13370.0,protein_coding,chr4
Rab8b,76023.0,protein_coding,chr9
Dcaf12l1,3627.0,protein_coding,chrX
Fam129b,49140.0,protein_coding,chr2
Lrrn3,34763.0,protein_coding,chr12
Fbxl15,2262.0,protein_coding,chr19
Ccdc126,22308.0,protein_coding,chr6
Nat14,2978.0,protein_coding,chr7
Cep44,19525.0,protein_coding,chr8
Crkl,35447.0,protein_coding,chr16
Scamp5,26733.0,protein_coding,chr9
Tsg101,31020.0,protein_coding,chr7
Zfp626,15720.0,protein_coding,chr7
Bmyc,,,
Akirin1,15786.0,protein_coding,chr4
Tmem237,19818.0,protein_coding,chr1
Ppil3,14492.0,,
Chp1,39330.0,protein_coding,chr2
Enkd1,4559.0,protein_coding,chr8
Cdk20,9459.0,,
Me2,45546.0,protein_coding,chr18
Diras2,26899.0,protein_coding,chr13
Ccdc77,40051.0,,
B230217O12Rik,37582.0,lincRNA,chr19
Mgst3,21875.0,,
Cebpg,10151.0,protein_coding,chr7
Rbks,73188.0,,
Atp5a1,9140.0,,
Ndufaf6,25160.0,,
Cnpy2,5094.0,protein_coding,chr10
Vps37c,25892.0,protein_coding,chr19
Mkrn2,20722.0,,
Cgrrf1,22068.0,,
AI597479,17237.0,,
Gm15813,8044.0,,
Sharpin,4071.0,,
Mme,144493.0,protein_coding,chr3
Cyp20a1,44737.0,,
Zfp420,17313.0,protein_coding,chr7
Rabif,14126.0,,
Mrps11,9870.0,,
Alg14,71321.0,protein_coding,chr3
Riok2,20590.0,protein_coding,chr17
Trip4,79864.0,protein_coding,chr9
Tmem41a,13226.0,protein_coding,chr16
Pkdcc,9778.0,,
Rnf14,33312.0,,
Ccdc136,30685.0,protein_coding,chr6
Slc25a30,26920.0,protein_coding,chr14
Thsd7a,437800.0,protein_coding,chr6
Fam117b,72340.0,protein_coding,chr1
Kif13b,162352.0,protein_coding,chr14
Polr2j,6316.0,protein_coding,chr5
Kif13a,180780.0,protein_coding,chr13
Psmg1,11027.0,,
Dnah14,239215.0,protein_coding,chr1
Supt3,342138.0,protein_coding,chr17
Nupl2,19050.0,,
Tmtc3,43448.0,protein_coding,chr10
Ero1lb,45522.0,,
Aars2,14002.0,protein_coding,chr17
Chd7,177253.0,protein_coding,chr4
Slc25a5,3156.0,protein_coding,chrX
Snap47,44052.0,protein_coding,chr11
Fbxo22,15508.0,,
Ppme1,45570.0,protein_coding,chr7
Cables1,106410.0,protein_coding,chr18
Zfp944,23411.0,protein_coding,chr17
Wdr25,134821.0,protein_coding,chr12
Smc4,29885.0,,
Polr3b,104886.0,protein_coding,chr10
Eif3f,8534.0,,
Gan,57862.0,protein_coding,chr8
Emc6,1518.0,,
Rnf25,7649.0,,
Naglu,7660.0,protein_coding,chr11
Lrrc75a,43639.0,protein_coding,chr11
Slc29a3,40722.0,protein_coding,chr10
Samd8,48195.0,protein_coding,chr14
Arhgap4,30428.0,,
Sf3a2,6726.0,,
Praf2,2625.0,,
Snx3,33351.0,,
Mthfs,167037.0,protein_coding,chr9
Fam20c,55563.0,protein_coding,chr5
Set,15199.0,,
Wars,34144.0,,
Dpagt1,7881.0,protein_coding,chr9
Sar1a,12998.0,,
Trim62,27748.0,protein_coding,chr4
Ddx21,22030.0,,
Txn2,13959.0,protein_coding,chr15
Rpl10,2323.0,protein_coding,chrX
Psmb2,32084.0,protein_coding,chr4
Gm12371,35066.0,lincRNA,chr4
Slc18a2,35116.0,protein_coding,chr19
Adra1b,126604.0,protein_coding,chr11
Limd1,42846.0,protein_coding,chr9
Map2k6,126400.0,protein_coding,chr11
Clp1,5246.0,protein_coding,chr2
Grip2,65741.0,protein_coding,chr6
Cbx1,19513.0,,
Flt3,69748.0,,
Pold4,1735.0,protein_coding,chr19
Kcnab1,268839.0,protein_coding,chr3
Atp5e,3033.0,,
Rpp21,2424.0,protein_coding,chr17
Chrna7,113877.0,,
Gm29325,2527.0,,
Pop1,35344.0,,
Slc9a1,53996.0,protein_coding,chr4
Abhd14b,5464.0,protein_coding,chr9
Ghitm,15180.0,,
Nt5c,1442.0,,
Vash1,13391.0,protein_coding,chr12
Rps27a,2263.0,,
Coq10b,19932.0,,
Polr1c,4134.0,protein_coding,chr17
Leprot,11646.0,,
Jam2,51805.0,protein_coding,chr16
Shisa4,4180.0,protein_coding,chr1
Morn2,7273.0,,
Tbrg1,8549.0,,
Zdhhc15,134095.0,protein_coding,chrX
Zfp597,26240.0,protein_coding,chr16
Ears2,30050.0,protein_coding,chr7
Gsr,45640.0,,
Isg20l2,10372.0,protein_coding,chr3
Sec22a,52787.0,protein_coding,chr16
Ppm1l,243941.0,protein_coding,chr3
Prelid1,4772.0,protein_coding,chr13
Npm1,10919.0,,
Mtmr10,53153.0,protein_coding,chr7
Klhl8,49286.0,,
Krr1,15768.0,protein_coding,chr10
Bfsp2,55496.0,protein_coding,chr9
Ebp,8183.0,,
Tbc1d4,166831.0,protein_coding,chr14
Glra2,198376.0,protein_coding,chrX
Vac14,101813.0,protein_coding,chr8
Map3k15,134918.0,,
Ak1,13300.0,protein_coding,chr2
Taf5l,25079.0,protein_coding,chr8
Tollip,43694.0,,
Blnk,65608.0,protein_coding,chr19
Nras,9629.0,protein_coding,chr3
Tmbim4,23327.0,,
Gne,50102.0,protein_coding,chr4
Timm22,9340.0,protein_coding,chr11
Zmat5,32991.0,,
Slc7a8,59737.0,protein_coding,chr14
Rgs9,72774.0,protein_coding,chr11
Pank4,16815.0,protein_coding,chr4
Nanp,9713.0,,
Mrps24,11697.0,,
Tmc7,48895.0,,
Eif3g,4274.0,protein_coding,chr9
Gtf2e2,45340.0,,
Trp53,11514.0,protein_coding,chr11
Rsph10b,52684.0,protein_coding,chr5
Cfdp1,85800.0,,
Pgam1,6737.0,,
Nim1k,45788.0,protein_coding,chr13
Lrrc8d,132467.0,protein_coding,chr5
Zfyve19,8432.0,protein_coding,chr2
Dtd1,168861.0,protein_coding,chr2
Sorl1,159577.0,protein_coding,chr9
Tnip2,17904.0,,
Dusp6,4258.0,protein_coding,chr10
Trub1,38093.0,protein_coding,chr19
Rrp9,9461.0,protein_coding,chr9
Gm16105,1813.0,,
Snrpb2,9814.0,protein_coding,chr2
Smarcd1,11862.0,protein_coding,chr15
Snap29,24841.0,,
Osbpl8,132497.0,protein_coding,chr10
Pole4,86373.0,protein_coding,chr6
Pde1c,499299.0,protein_coding,chr6
Wrn,151143.0,,
Brf1,40619.0,protein_coding,chr12
Tmem183a,15882.0,,
9430041J12Rik,46603.0,processed_transcript,chr7
Serinc1,16756.0,protein_coding,chr10
Rbm42,9318.0,protein_coding,chr7
Phkb,220417.0,protein_coding,chr8
Kpna4,59964.0,protein_coding,chr3
Zfp518b,16342.0,,
Gpr137,4423.0,protein_coding,chr19
Ssu72,29079.0,,
Panx1,43350.0,protein_coding,chr9
Parp2,13460.0,,
Htr4,172373.0,protein_coding,chr18
Prex2,310216.0,protein_coding,chr1
Fkbp3,11583.0,protein_coding,chr12
Pmvk,14472.0,protein_coding,chr3
Rer1,12272.0,protein_coding,chr4
Igdcc4,36454.0,protein_coding,chr9
Cep63,41946.0,protein_coding,chr9
Pqlc2,16679.0,protein_coding,chr4
Mif4gd,5051.0,,
Polr2e,3846.0,protein_coding,chr10
Zc3h8,17809.0,protein_coding,chr2
B3gntl1,56956.0,protein_coding,chr11
Gm13710,30562.0,,
Ak3,27128.0,,
Dnajc15,54444.0,protein_coding,chr14
Acad9,26874.0,,
Reep1,103149.0,protein_coding,chr6
Tubb4a,7716.0,,
Ube2i,12706.0,protein_coding,chr17
Serpinb6a,84876.0,,
Smyd4,57272.0,protein_coding,chr11
U2af1,11811.0,,
Galnt10,142072.0,protein_coding,chr11
Mks1,10588.0,protein_coding,chr11
Stk38l,53817.0,,
Fgd1,43371.0,protein_coding,chrX
Gm16126,29560.0,,
Tomm34,17629.0,protein_coding,chr2
Tpi1,3710.0,,
Cdv3,12746.0,,
P4hb,12955.0,protein_coding,chr11
Tmem232,284783.0,protein_coding,chr17
Hagh,24307.0,protein_coding,chr17
Stim1,169513.0,protein_coding,chr7
Eci2,49348.0,protein_coding,chr13
Otud3,18566.0,protein_coding,chr4
Gsta4,26575.0,,
Acox3,32312.0,,
Rabggtb,5722.0,protein_coding,chr3
Gm26658,8781.0,lincRNA,chr18
Tctex1d2,9397.0,,
Arhgap12,111671.0,protein_coding,chr18
Gnai3,38866.0,protein_coding,chr3
Zfand4,66080.0,protein_coding,chr6
Mrpl21,9936.0,protein_coding,chr19
Ndufs5,5492.0,protein_coding,chr4
Cdk18,27447.0,,
Arhgef40,21532.0,protein_coding,chr14
Gemin5,48537.0,protein_coding,chr11
Nt5dc3,59384.0,protein_coding,chr10
Pbx3,201685.0,protein_coding,chr2
Mettl25,78191.0,protein_coding,chr10
Gm12905,12961.0,antisense,chr4
Fam214a,79584.0,protein_coding,chr9
Cog8,10400.0,,
Tpm1,26816.0,protein_coding,chr9
Vmn2r87,26344.0,,
Cinp,16535.0,,
E230016M11Rik,44055.0,processed_transcript,chr6
Sc5d,12661.0,protein_coding,chr9
Dbndd1,10745.0,protein_coding,chr8
Bcl7c,47477.0,protein_coding,chr7
Pls3,89528.0,protein_coding,chrX
Yap1,72597.0,protein_coding,chr9
Bcl7b,13572.0,protein_coding,chr5
Tcta,3202.0,,
Eif1a,18755.0,protein_coding,chr18
Rel,34123.0,,
Rab5a,28446.0,,
Atp5g3,2879.0,,
Orai2,23254.0,protein_coding,chr5
Vps51,9389.0,protein_coding,chr19
Mthfd1,64505.0,protein_coding,chr12
Rpl30,3135.0,protein_coding,chr15
Taf1a,21217.0,,
Capn5,56715.0,protein_coding,chr7
Wdr92,51689.0,protein_coding,chr11
4933411O13Rik,18338.0,,
Zfp90,11271.0,,
Ly6e,4854.0,protein_coding,chr15
Mtrf1l,12023.0,protein_coding,chr10
Ddx47,12164.0,,
Gm16091,13254.0,,
Nap1l5,1843.0,protein_coding,chr6
Anp32b,21755.0,protein_coding,chr4
Rint1,32658.0,,
Rims3,41763.0,protein_coding,chr4
Gtf3c5,17440.0,protein_coding,chr2
Lzts2,12697.0,protein_coding,chr19
Dusp11,19399.0,protein_coding,chr6
Gm14964,1300.0,antisense,chr19
Nutf2,18750.0,,
Lnx2,59931.0,protein_coding,chr5
Oplah,31414.0,protein_coding,chr15
Phkg1,35128.0,,
Cycs,3975.0,protein_coding,chr6
Ndufa10,34850.0,protein_coding,chr1
Zfp28,13620.0,protein_coding,chr7
Eif2b5,10506.0,protein_coding,chr16
Cenpp,188762.0,,
Rarg,22579.0,protein_coding,chr15
Pomt2,41107.0,,
Phactr2,266695.0,protein_coding,chr10
Rnh1,12531.0,protein_coding,chr7
Pot1b,60677.0,,
Srd5a1,37993.0,,
Ptprb,114012.0,,
Smad4,64771.0,,
Mob2,52530.0,protein_coding,chr7
Hsf1,24491.0,protein_coding,chr15
Galnt9,77025.0,protein_coding,chr5
Uqcc1,83416.0,protein_coding,chr2
2810410L24Rik,4452.0,processed_transcript,chr11
Morc4,50045.0,,
Tmed1,2699.0,,
Midn,10096.0,protein_coding,chr10
Slc30a1,6480.0,,
Dctn3,8372.0,protein_coding,chr4
2610021A01Rik,29303.0,protein_coding,chr7
Stx17,61592.0,,
Lrrc24,6897.0,,
Ddit3,4219.0,protein_coding,chr10
Fbxw2,21797.0,,
Lrp3,15471.0,protein_coding,chr7
Mars,15565.0,protein_coding,chr10
Gpalpp1,24524.0,,
Zc3h11a,41513.5,,
Acad12,22163.0,protein_coding,chr5
Atpaf1,34016.0,protein_coding,chr4
Flrt3,20555.0,protein_coding,chr2
Lrrc41,21774.0,protein_coding,chr4
Iqch,181038.0,protein_coding,chr9
Gpr19,29485.0,protein_coding,chr6
Zfp553,5118.0,protein_coding,chr7
Lrrc39,20161.0,,
Idh3b,5238.0,,
Dtnbp1,80072.0,protein_coding,chr13
Cactin,5139.0,,
Tnfrsf21,72634.0,protein_coding,chr17
Ythdf1,16572.0,,
Hcfc1,23565.0,,
Pomk,13529.0,,
Rft1,36957.0,protein_coding,chr14
Fam207a,29124.0,protein_coding,chr10
Iscu,5540.0,protein_coding,chr5
Psmb3,10101.0,,
N6amt1,14557.0,,
4921524J17Rik,24074.0,protein_coding,chr8
Dnah5,268300.0,protein_coding,chr15
Gm15892,8410.0,lincRNA,chr11
Gm17494,37762.0,antisense,chr3
Bag5,3769.0,protein_coding,chr12
Kcnk10,148873.0,protein_coding,chr12
Slx4,24665.0,protein_coding,chr16
Tmem132d,651447.0,protein_coding,chr5
Lekr1,165127.0,protein_coding,chr3
Atic,22481.0,protein_coding,chr1
Ddx31,65165.0,protein_coding,chr2
Ptprm,687510.0,protein_coding,chr17
Mars2,11293.0,protein_coding,chr1
Dctn6,18376.0,,
Slc35a5,19133.0,,
Tubgcp4,28116.0,protein_coding,chr2
Snrnp27,9371.0,,
Ankrd49,5238.0,,
Dctn4,32581.0,protein_coding,chr18
Zdhhc6,44741.0,,
Acbd4,10518.0,protein_coding,chr11
Gm26533,7819.0,lincRNA,chr18
Bod1,6704.0,,
Zhx2,145167.0,protein_coding,chr15
Yipf6,12701.0,,
Iars2,44670.0,,
Rnf149,26109.0,,
Tert,22932.0,,
Cyb561d1,5525.0,,
Dcaf4,21454.0,protein_coding,chr12
Mmd,29133.0,protein_coding,chr11
Cds2,48902.0,,
Abcb6,8675.0,,
Prdx5,3409.0,protein_coding,chr19
Triqk,76715.0,protein_coding,chr4
Smcr8,10763.0,,
Pex11b,9990.0,protein_coding,chr3
Rragc,19551.0,protein_coding,chr4
Ddx51,7045.0,protein_coding,chr5
Zfp68,16109.0,,
Cct2,12813.0,,
Cox7b,6750.0,,
Cadps2,576648.0,protein_coding,chr6
Mrc2,58496.0,protein_coding,chr11
Scd2,13190.0,protein_coding,chr19
Sri,23301.0,,
Zc3hc1,24648.0,,
Hist1h1c,1559.0,,
Nudt21,21535.0,,
Angptl1,22516.0,,
Zcchc4,49256.0,protein_coding,chr5
Shd,6158.0,,
Aldh9a1,18541.0,,
Adam1a,26906.0,,
Vapb,46828.0,protein_coding,chr2
Bche,72607.0,,
Xpnpep1,108288.0,protein_coding,chr19
Cyp51,23601.0,,
Csnk1d,29581.0,protein_coding,chr11
Cox19,15229.0,protein_coding,chr5
Usp6nl,123723.0,protein_coding,chr2
Sec62,28388.0,,
Zfp516,94651.0,protein_coding,chr18
Tmem208,8865.0,,
Nrde2,34201.0,protein_coding,chr12
Tshz2,438803.0,protein_coding,chr2
4931403E22Rik,55106.0,processed_transcript,chr19
Pdk2,15096.0,protein_coding,chr11
Ubxn7,61490.0,,
BC002059,22618.0,,
Kat8,13321.0,protein_coding,chr7
Rpl4,5291.0,protein_coding,chr9
Frmd4b,330674.0,protein_coding,chr6
Tmem41b,14742.0,,
Zfp454,14931.0,protein_coding,chr11
Ddx27,19754.0,,
Aff1,162948.0,protein_coding,chr5
Ptger3,78996.0,protein_coding,chr3
Nptx2,11576.0,protein_coding,chr5
St5,179694.0,protein_coding,chr7
Uck1,5157.0,protein_coding,chr2
Astn2,1023808.0,protein_coding,chr4
Rabggta,6847.0,protein_coding,chr14
Shc4,96701.0,,
Ethe1,21382.0,protein_coding,chr7
Aplp2,62258.0,protein_coding,chr9
Slu7,14237.0,,
Cyp4f13,22714.0,protein_coding,chr17
Zfp536,301506.0,protein_coding,chr7
Gm10037,12929.0,,
Grem2,88034.0,protein_coding,chr1
Lyzl4,64253.0,protein_coding,chr9
Arxes2,1531.0,,
Orai1,15382.0,protein_coding,chr5
Zfp846,24118.0,,
Tm6sf1,25433.0,protein_coding,chr7
Luzp1,85019.0,protein_coding,chr4
Armcx2,5076.0,protein_coding,chrX
Arrb1,71305.0,protein_coding,chr7
Gpr68,31516.0,protein_coding,chr12
Rnf5,2599.0,,
Prlr,171942.0,protein_coding,chr15
Ankzf1,7236.0,,
Clpb,131873.0,protein_coding,chr7
Ank1,175653.0,protein_coding,chr8
Ryk,73388.0,,
Rab27a,52775.0,protein_coding,chr9
Rab26os,,,
2900089D17Rik,14496.0,processed_transcript,chr5
Klc4,15398.0,protein_coding,chr17
Tubg1,6481.0,protein_coding,chr11
U2af2,17795.0,protein_coding,chr7
Fut11,6048.0,,
Spice1,41376.0,protein_coding,chr16
Zbed5,7900.0,,
Klhl42,21399.0,,
