chr,start,end,log2(old/young),gene_chr,gene_start,gene_end,gene_id,gene_strand,gene_name,gene_type,2mo,9mo,18mo
chr12,111672810,111673311,0.5540174869086911,chr12,111667355,111674338,ENSMUSG00000001270.8,-,Ckb,protein_coding,11.393029957236406,9.827665045351802,11.383122716359274
chr13,56083852,56084353,0.798545982118412,chr13,56071619,56138361,ENSMUSG00000015937.10,-,H2afy,protein_coding,2.6602761716899757,5.124321450016455,3.8683353574452046
chr19,45076630,45077131,0.4642195868135539,chr19,45073241,45081289,ENSMUSG00000025213.7,+,Kazald1,protein_coding,3.01988218909776,4.03263822701862,4.19852276155995
chr1,92830757,92831258,0.3809188303027522,chr1,92818958,92839896,ENSMUSG00000100781.1,-,Gm29481,antisense,4.33114682383758,5.65496395053186,5.68451677267386
chr1,92830757,92831258,0.3809188303027522,chr1,92829645,92862779,ENSMUSG00000034220.7,+,Gpc1,protein_coding,4.33114682383758,5.65496395053186,5.68451677267386
chr10,77606296,77606797,0.2798089957811556,chr10,77604097,77643543,ENSMUSG00000020265.11,+,Sumo3,protein_coding,13.5232443643369,14.1605859580941,16.5582189809836
chr2,30237926,30238427,0.4248900827469935,chr2,30234795,30240223,ENSMUSG00000100747.2,-,1700084E18Rik,antisense,4.96691149522659,6.86012020228455,6.72235385980104
chr2,30237926,30238427,0.4248900827469935,chr2,30235715,30265790,ENSMUSG00000007476.14,+,Lrrc8a,protein_coding,4.96691149522659,6.86012020228455,6.72235385980104
chr7,46422105,46422606,0.5068201566153481,chr7,46394497,46440375,ENSMUSG00000058975.6,+,Kcnc1,protein_coding,4.67551935417329,4.44980769877917,6.69876665327542
chr7,76410396,76410897,1.0189164058696485,chr7,76316072,76768608,ENSMUSG00000025754.7,+,Agbl1,protein_coding,1.4855639085084378,5.2366551781842805,4.1637484332520565
chr1,175453941,175454442,1.147182255674746,chr1,175057087,175494500,ENSMUSG00000026527.9,-,Rgs7,protein_coding,1.005706021885672,1.30665057124254,3.3868282448031946
chr19,47222469,47222970,0.6907098644639841,chr19,47176820,47261440,ENSMUSG00000006435.11,+,Neurl1a,protein_coding,4.728209789641603,5.502718489089174,8.468050617895678
chr11,98377780,98378281,0.9571111213961764,chr11,98356368,98383112,ENSMUSG00000018167.6,+,Stard3,protein_coding,4.106500374342867,4.997793808668673,6.048136856741534
chr15,81872096,81872597,0.3428820554378426,chr15,81863319,81873911,ENSMUSG00000061360.7,-,Phf5a,protein_coding,14.4371560794586,16.4086658892482,18.4687827095586
chr15,81872096,81872597,0.3428820554378426,chr15,81870309,81917133,ENSMUSG00000022477.8,+,Aco2,protein_coding,14.4371560794586,16.4086658892482,18.4687827095586
chr19,41646931,41647432,0.421935658542258,chr19,41598257,41745665,ENSMUSG00000025020.7,-,Slit1,protein_coding,6.91394080135541,7.90304388168592,9.3405337841446
chr13,19008373,19008874,0.7192057006884037,chr13,18946371,19152913,ENSMUSG00000021314.7,+,Amph,protein_coding,1.6091310780443355,4.5041065425454025,5.321320808100367
chr7,64916157,64916658,0.6875040616388963,chr7,64754113,65158570,ENSMUSG00000030518.13,-,Fam189a1,protein_coding,5.068432075058866,4.969415052208358,5.701973474906114
chr16,34322461,34322962,0.7112314366014496,chr16,33972258,34575532,ENSMUSG00000061751.11,-,Kalrn,protein_coding,2.00000969541124,2.34078425821196,3.30220891358648
chr15,101364763,101365264,0.4670078070164616,chr15,101347571,101372125,ENSMUSG00000037185.8,-,Krt80,protein_coding,8.372583642453252,13.005604393705875,14.943679342250862
chr7,99162390,99162891,0.780079233459604,chr7,99151663,99184713,ENSMUSG00000030747.4,-,Dgat2,protein_coding,3.7551934933234117,2.674200331141611,6.490606972319399
chr15,103323930,103324431,0.4440984625540349,chr15,103311895,103342086,ENSMUSG00000000552.9,-,Zfp385a,protein_coding,3.80134293101341,5.70131611406081,5.21277264216151
chr7,68747938,68748439,0.8196075976462416,chr7,68735045,68751241,ENSMUSG00000042659.10,-,Arrdc4,protein_coding,3.9108998775482178,2.392176112253033,5.739713914380102
chr4,83227518,83228019,0.6452774170839279,chr4,83218300,83326255,ENSMUSG00000038172.10,-,Ttc39b,protein_coding,1.61590187311372,2.01631911350931,2.54741830476671
chr7,34230077,34230578,0.3434214428424172,chr7,34228420,34236075,ENSMUSG00000086526.1,-,Gm12762,antisense,9.88084260117076,11.472160473415,12.6427426977311
chr7,34230077,34230578,0.3434214428424172,chr7,34222755,34232236,ENSMUSG00000097660.1,+,Gm26762,lincRNA,9.88084260117076,11.472160473415,12.6427426977311
chr7,34230077,34230578,0.3434214428424172,chr7,34200122,34232289,ENSMUSG00000036427.4,-,Gpi1,protein_coding,9.88084260117076,11.472160473415,12.6427426977311
chr16,93749468,93749969,0.870832921001415,chr16,93709907,93812585,ENSMUSG00000022946.8,+,Dopey2,protein_coding,3.7463297406118548,4.753018732318384,4.640050263699895
chr2,30470580,30471081,0.2976548944508858,chr2,30469537,30476219,ENSMUSG00000089762.3,-,Ier5l,protein_coding,5.17883305235625,6.48930289405295,6.41572017496801
chr2,166105055,166105556,0.4905900779725598,chr2,166071089,166157663,ENSMUSG00000006800.9,-,Sulf2,protein_coding,3.36425471943347,4.0558143087831,4.76461571817477
chr15,100983651,100984152,0.4528252669746186,chr15,100868683,101047929,ENSMUSG00000023033.10,+,Scn8a,protein_coding,3.23180374622743,3.05924279291068,4.45798203334174
chr19,57106996,57107497,0.5545540241757957,chr19,57030733,57316919,ENSMUSG00000025085.12,-,Ablim1,protein_coding,5.7328073864211575,6.225218595858819,6.128824179757855
chr2,32581412,32581913,0.3326202564883828,chr2,32572797,32585782,ENSMUSG00000046854.12,+,Pip5kl1,protein_coding,7.33778391561474,7.64810698227669,9.31694657761899
chr5,108629525,108630026,0.2696405182812894,chr5,108567411,108631739,ENSMUSG00000062234.10,-,Gak,protein_coding,17.7881657015715,19.2129717827496,21.6294683839914
chr5,108629525,108630026,0.2696405182812894,chr5,108627770,108649770,ENSMUSG00000013495.11,+,Tmem175,protein_coding,17.7881657015715,19.2129717827496,21.6294683839914
chr1,129411537,129412038,0.9757267995635234,chr1,129271302,130221278,ENSMUSG00000042581.10,+,Thsd7b,protein_coding,3.036515551174948,4.03879474546619,6.368272282644185
chr8,120113803,120114304,0.2547814259877898,chr8,120112152,120167306,ENSMUSG00000031824.10,+,6430548M08Rik,protein_coding,28.7286160883906,28.2052915073659,34.5788447665555
chr8,120113803,120114304,0.2547814259877898,chr8,119908841,124347722,ENSMUSG00000092329.1,+,Gm20388,protein_coding,28.7286160883906,28.2052915073659,34.5788447665555
chr7,109154235,109154736,0.3788246855308418,chr7,109136572,109172308,ENSMUSG00000036111.7,-,Lmo1,protein_coding,13.822238340587198,14.511498568300716,14.966451042426561
chr11,119807591,119808092,0.4511522345762662,chr11,119600905,119901576,ENSMUSG00000025583.11,+,Rptor,protein_coding,5.09936246843263,6.79059195699113,7.02898754463407
chr11,70212861,70213362,0.7238486148408108,chr11,70210752,70218417,ENSMUSG00000040938.12,+,Slc16a11,protein_coding,2.87418611857112,4.65839243465944,4.78820292470039
chr6,48443934,48444435,0.439576548195311,chr6,48425697,48447825,ENSMUSG00000068551.8,-,Zfp467,protein_coding,5.019891884509,7.48587440992537,6.86387709895475
chr7,48959395,48959896,0.5949767041137939,chr7,48906716,49612090,ENSMUSG00000052512.11,+,Nav2,protein_coding,7.090371166160721,9.721249262491861,9.593733364950397
chrX,73640041,73640542,0.7994297157086111,chrX,73637419,73645514,ENSMUSG00000031383.8,+,Dusp9,protein_coding,4.819081824220821,4.607571460529716,4.673886500908705
chr5,137287965,137288466,0.3956553735596502,chr5,137285519,137296466,ENSMUSG00000023328.10,+,Ache,protein_coding,6.43711729781366,6.88329628404902,8.5385687622736
chr4,139296568,139297069,0.8747491518387026,chr4,139292029,139312708,ENSMUSG00000028744.11,-,Pqlc2,protein_coding,5.080622249972558,4.962909968789228,6.325981956756044
chr9,121642413,121642914,0.3473329116341313,chr9,121640716,121674954,ENSMUSG00000032528.4,+,Vipr1,protein_coding,17.9206166747775,18.842154474518,22.9975263624772
chr9,121642413,121642914,0.3473329116341313,chr9,121575843,121644096,ENSMUSG00000032530.9,-,Lyzl4,protein_coding,17.9206166747775,18.842154474518,22.9975263624772
chr11,3873172,3873673,0.8434543396006094,chr11,3870955,3875775,ENSMUSG00000084077.1,+,Gm11952,processed_pseudogene,3.0581258956543698,3.0703348237835244,3.3464848947620203
chr2,5464212,5464713,0.6981440851605745,chr2,5291457,5716515,ENSMUSG00000039145.12,-,Camk1d,protein_coding,2.11921557129668,2.41031250350538,3.4673193592658
chr11,98377261,98377762,0.896228879249154,chr11,98356368,98383112,ENSMUSG00000018167.6,+,Stard3,protein_coding,3.7518678201648767,4.238045078551698,5.482040117838664
chr11,101465964,101466465,0.42249200636466,chr11,101456745,101468230,ENSMUSG00000034993.7,-,Vat1,protein_coding,4.22518604527275,5.19144231524236,5.70810397919948
chr11,101465964,101466465,0.42249200636466,chr11,101462999,101473853,ENSMUSG00000001313.8,+,Rnd2,protein_coding,4.22518604527275,5.19144231524236,5.70810397919948
chr5,123609764,123610265,0.4914781635905629,chr5,123575795,123686618,ENSMUSG00000049550.13,-,Clip1,protein_coding,5.39075460948592,6.07213342229241,7.64225491430013
chr7,28151795,28152296,0.735215410355869,chr7,28127466,28166811,ENSMUSG00000078776.5,+,9530053A07Rik,protein_coding,5.163186214046326,5.761094351014691,7.8791765671766205
chr9,120109936,120110437,0.4045700983673977,chr9,120108374,120126504,ENSMUSG00000032519.7,+,Slc25a38,protein_coding,7.93381329504193,9.17772837873203,10.5906557300023
chr14,24181901,24182402,0.6045076688761496,chr14,24131953,24247920,ENSMUSG00000021782.10,-,Dlg5,protein_coding,3.90730370957825,4.86697717053972,5.99115045750689
chr7,79080722,79081223,0.6840926269897604,chr7,79051483,79117099,ENSMUSG00000030607.6,+,Acan,protein_coding,6.832710765317053,6.066168402959248,8.712697261345838
chr5,127865083,127865584,0.8986791686374404,chr5,127781491,128435077,ENSMUSG00000034310.7,-,Tmem132d,protein_coding,2.802128734940778,4.430789602968745,5.122861727982938
chr7,80397934,80398435,0.4075173824177342,chr7,80386585,80407436,ENSMUSG00000030530.11,-,Furin,protein_coding,11.690021131328956,10.25988554431055,15.829269911714656
chr4,120283078,120283579,0.3524141258530108,chr4,120265079,120289349,ENSMUSG00000052135.8,-,Foxo6,protein_coding,8.31792111733946,8.52879808932674,10.7085917626304
chr2,145557459,145557960,0.876940772712193,chr2,145165754,145644166,ENSMUSG00000063873.6,+,Slc24a3,protein_coding,0.966892104404109,1.55279747821981,1.79262769594694
chr17,5643216,5643717,0.458951668788969,chr17,5490600,5755891,ENSMUSG00000034265.7,+,Zdhhc14,protein_coding,7.11261726116447,7.43952224639642,9.85945232770819
chrX,105037671,105038172,0.9517111336535866,chrX,105035197,105081609,ENSMUSG00000087174.3,-,5530601H04Rik,processed_transcript,0.953647007083505,1.48326923292639,1.8633893155238
chr5,124439586,124440087,0.2711050347413216,chr5,124437930,124464308,ENSMUSG00000049327.13,+,Setd8,protein_coding,14.4768913714204,16.6867788704219,17.6196432746364
chr17,13761220,13761721,0.4698963462453412,chr17,13757370,13761985,ENSMUSG00000086292.1,-,Gm16052,antisense,4.84770561934115,5.19144231524236,6.76952827285228
chr17,13761220,13761721,0.4698963462453412,chr17,13757406,13762368,ENSMUSG00000086465.1,-,Gm16049,antisense,4.84770561934115,5.19144231524236,6.76952827285228
chr17,13761220,13761721,0.4698963462453412,chr17,13758539,13908150,ENSMUSG00000068036.10,+,Mllt4,protein_coding,4.84770561934115,5.19144231524236,6.76952827285228
chr17,13761220,13761721,0.4698963462453412,chr17,13480553,13763825,ENSMUSG00000038347.10,-,Tcte2,protein_coding,4.84770561934115,5.19144231524236,6.76952827285228
chr5,141406885,141407386,0.9265228015627532,chr5,141239490,142217586,ENSMUSG00000039683.12,+,Sdk1,protein_coding,3.8660155075514866,5.0716981257269245,4.878202714368017
chr7,45053130,45053631,0.2623695798700411,chr7,45025707,45054881,ENSMUSG00000046574.7,-,Prr12,protein_coding,13.2980777098866,16.4781941345416,16.0864748504713
chr7,45053130,45053631,0.2623695798700411,chr7,45051613,45064677,ENSMUSG00000007837.6,-,Prrg2,protein_coding,13.2980777098866,16.4781941345416,16.0864748504713
chr11,86949992,86950493,0.623210384842738,chr11,86934425,86995707,ENSMUSG00000018427.7,-,Ypel2,protein_coding,8.727212443323193,8.05453510246353,10.854771515090546
chr16,97535383,97535884,0.6303372464845022,chr16,97533308,97562900,ENSMUSG00000023341.10,+,Mx2,polymorphic_pseudogene,1.60265677579311,2.06267127703826,2.50024389171547
chr17,46589893,46590394,0.5041057719183122,chr17,46562451,46631504,ENSMUSG00000023972.9,-,Ptk7,protein_coding,5.17883305235625,5.35367488759369,7.40638284904395
chr17,46589893,46590394,0.5041057719183122,chr17,46469501,46827221,ENSMUSG00000097560.1,+,Gm26904,lincRNA,5.17883305235625,5.35367488759369,7.40638284904395
chr7,46822579,46823080,0.7097299798738681,chr7,46818864,46823417,ENSMUSG00000087298.3,-,Gm9392,processed_pseudogene,4.174102116963582,7.487529683255864,10.351135933470584
chr7,46822579,46823080,0.7097299798738681,chr7,46794103,46825800,ENSMUSG00000006599.9,+,Gtf2h1,protein_coding,4.174102116963582,7.487529683255864,10.351135933470584
chr9,48480962,48481463,0.7449687967534855,chr9,48466514,48482611,ENSMUSG00000032026.6,-,Rexo2,protein_coding,1.5629214838313,1.76138221410009,2.64176713086918
chr9,45122150,45122651,0.2835546974060318,chr9,45105176,45137606,ENSMUSG00000074385.2,-,Gm10684,protein_coding,7.66891134862985,6.8137680387556,9.41129540372146
chr9,45122150,45122651,0.2835546974060318,chr9,45115876,45132070,ENSMUSG00000070304.7,+,Scn2b,protein_coding,7.66891134862985,6.8137680387556,9.41129540372146
chr19,4906384,4906885,0.4874442805644243,chr19,4902673,4906782,ENSMUSG00000088661.1,+,Gm25334,snRNA,5.13909776039444,6.58200722111085,7.26485960989025
chr19,4906384,4906885,0.4874442805644243,chr19,4884898,4908627,ENSMUSG00000006464.8,-,Bbs1,protein_coding,5.13909776039444,6.58200722111085,7.26485960989025
chr19,4906384,4906885,0.4874442805644243,chr19,4905229,4930287,ENSMUSG00000063904.3,-,Dpp3,protein_coding,5.13909776039444,6.58200722111085,7.26485960989025
chr10,78352200,78352701,0.3408927264273493,chr10,78267178,78354489,ENSMUSG00000001211.10,-,Agpat3,protein_coding,10.2119700341859,11.1245192469479,13.0437252086666
chr17,24676101,24676602,0.7965239845332002,chr17,24667752,24684015,ENSMUSG00000041130.9,+,Zfp598,protein_coding,5.544405497476726,9.851333646717185,8.785583822551125
chr6,85069267,85069768,0.2679500376217328,chr6,84616487,85071513,ENSMUSG00000033769.12,-,Exoc6b,protein_coding,17.2848520033885,19.1434435374562,20.9926138077997
chr7,139538507,139539008,0.6940767155623825,chr7,139387109,139581652,ENSMUSG00000025477.9,+,Inpp5a,protein_coding,1.73510774899915,1.73820613233561,2.83046478307412
chr18,75000241,75000742,0.319047466950844,chr18,74998477,75005381,ENSMUSG00000062328.7,+,Rpl17,protein_coding,10.6490582457658,12.0515625175269,13.3975333065508
chr18,75000241,75000742,0.319047466950844,chr18,74999058,75003123,ENSMUSG00000064871.1,+,Snord58b,snoRNA,10.6490582457658,12.0515625175269,13.3975333065508
chr18,75000241,75000742,0.319047466950844,chr18,74999455,75003519,ENSMUSG00000064647.1,+,Gm23301,snoRNA,10.6490582457658,12.0515625175269,13.3975333065508
chr18,75000241,75000742,0.319047466950844,chr18,74999880,75003944,ENSMUSG00000064844.1,+,Gm26202,snoRNA,10.6490582457658,12.0515625175269,13.3975333065508
chr6,148392064,148392565,0.7383074955443932,chr6,148230430,148446389,ENSMUSG00000030306.10,-,Tmtc1,protein_coding,4.463345293751257,1.3669567789860115,5.215258137908524
chr17,17910594,17911095,0.8633289750755594,chr17,17909039,17913947,ENSMUSG00000090957.1,-,Gm7535,protein_coding,0.847686228518671,1.46009315116191,1.55675563069077
chr17,17910594,17911095,0.8633289750755594,chr17,17885852,17973677,ENSMUSG00000079700.3,+,Fpr3,protein_coding,0.847686228518671,1.46009315116191,1.55675563069077
chr7,98992600,98993101,1.3099332242293225,chr7,98884743,99143144,ENSMUSG00000035354.8,-,Uvrag,protein_coding,1.499417881646794,2.7551999306250474,3.1935726977631957
chr12,88029312,88029813,0.7157717866617015,chr12,88025004,88029438,ENSMUSG00000095717.1,+,Gm2056,protein_coding,0.9404019097629,1.43691706939744,1.55675563069077
chr1,51066869,51067370,0.763024069279874,chr1,50898647,51189270,ENSMUSG00000026109.10,+,Tmeff2,protein_coding,2.080677719887145,3.1519264565732428,5.088375699258374
chr5,104329358,104329859,0.7041303802263057,chr5,104323329,104340611,ENSMUSG00000053863.3,+,Mepe,protein_coding,2.6115138161920024,3.7047403034811723,3.13826223095496
chr8,25027813,25028314,0.4157577789998561,chr8,25023451,25040962,ENSMUSG00000037406.6,-,Htra4,protein_coding,6.22519574068399,7.99574820874382,8.37345831659428
chr5,123586787,123587288,0.4671546357454206,chr5,123575795,123686618,ENSMUSG00000049550.13,-,Clip1,protein_coding,2.67550965876205,3.17512320173305,3.72677863104759
chr13,55505821,55506322,1.1110704118065526,chr13,55493795,55515676,ENSMUSG00000021493.11,-,Pdlim7,protein_coding,3.1545406439585126,4.926844622084719,6.9532475557155955
chr13,55505821,55506322,1.1110704118065526,chr13,55505625,55509692,ENSMUSG00000099096.1,-,Mir6945,miRNA,3.1545406439585126,4.926844622084719,6.9532475557155955
chr11,68750822,68751323,0.7233922823869383,chr11,68689559,68818632,ENSMUSG00000020900.11,+,Myh10,protein_coding,3.424391792205993,5.8692862563980315,6.144440548624583
chr10,94826412,94826913,0.6745572648429585,chr10,94788866,94946578,ENSMUSG00000074785.4,-,Plxnc1,protein_coding,3.0104730605127332,3.5994998628269887,5.172313472230039
chr12,84101133,84101634,0.546197439048228,chr12,84098654,84113349,ENSMUSG00000043487.3,+,Acot6,protein_coding,4.05299978010489,5.86354868641213,5.96756325098127
chr7,117380081,117380582,0.3988200108795082,chr7,117378979,117669751,ENSMUSG00000030657.7,+,Xylt1,protein_coding,5.53645068001257,6.60518330287533,7.35920843599272
chr12,105009817,105010318,0.4929878074341571,chr12,104927949,105011809,ENSMUSG00000054150.7,-,Syne3,protein_coding,5.08611737111202,5.70131611406081,7.21768519683901
chr4,117636619,117637120,0.8196075976462416,chr4,117548365,117676297,ENSMUSG00000033423.12,+,Eri3,protein_coding,2.8370366924537156,2.229583218188105,5.0753608335277995
chr17,22352747,22353248,0.6416092956682469,chr17,22335989,22363400,ENSMUSG00000033972.9,-,Zfp944,protein_coding,3.7130834235997496,6.205715719573274,6.119721560183161
chr10,80053285,80053786,0.2703085873096149,chr10,80045166,80058439,ENSMUSG00000075706.6,+,Gpx4,protein_coding,23.5365379387137,26.1194441485631,28.6348687220999
chr6,91509286,91509787,0.679009267473441,chr6,91487305,91517884,ENSMUSG00000030094.7,-,Xpc,protein_coding,7.6677552135642655,8.062818645003313,7.232395238743095
